Season,Episode,Episode Title,Name,tokens
1,1,Winter is Coming,jaime lannister,"['right', 'right']"
1,1,Winter is Coming,cersei lannister,"['saw', 'u']"
1,1,Winter is Coming,jaime lannister,"['heard', 'first', 'time', 'quite', 'little', 'climber', 'nt', 'old', 'boy']"
1,1,Winter is Coming,bran stark,['ten']
1,1,Winter is Coming,jaime lannister,['ten']
1,1,Winter is Coming,jaime lannister,"['thing', 'love']"
1,2,The Kingsroad,jorah mormont,"['need', 'drink', 'child', 'eat']"
1,2,The Kingsroad,daenerys targaryen,"['nt', 'anything', 'else']"
1,2,The Kingsroad,jorah mormont,"['dothraki', 'two', 'thing', 'abundance']"
1,2,The Kingsroad,doreah,['khaleesi']
1,2,The Kingsroad,irri,['hand']
1,2,The Kingsroad,jorah mormont,"['still', 'far', 'pentos', 'grace', 'magister', 'illyrio', 'extended', 'hospitality', 'comfortable']"
1,2,The Kingsroad,viserys targaryen,"['interest', 'hospitality', 'comfort', 'stay', 'drogo', 'fulfils', 'end', 'bargain', 'crown']"
1,2,The Kingsroad,jorah mormont,"['wish', 'grace']"
1,2,The Kingsroad,viserys targaryen,"['well', 'mormont', 'brutish', 'life', 'suppose', 'preferable', 'beheading', 'ned', 'stark', 'want', 'buying', 'slaver']"
1,2,The Kingsroad,jorah mormont,"['selling', 'one', 'poacher', 'caught', 'land']"
1,2,The Kingsroad,viserys targaryen,"['reign', 'wo', 'nt', 'punished', 'nonsense', 'rest', 'assured']"
1,2,The Kingsroad,joffrey lannister,"['betterlooking', 'bitch', 'used', 'uncle', 'mother', 'looking', 'ride', 'king', 'landing', 'today']"
1,2,The Kingsroad,tyrion lannister,"['go', 'call', 'lord', 'lady', 'stark', 'offer', 'sympathy']"
1,2,The Kingsroad,joffrey lannister,"['good', 'sympathy']"
1,2,The Kingsroad,tyrion lannister,"['none', 'expected', 'absence', 'already', 'noted']"
1,2,The Kingsroad,joffrey lannister,"['boy', 'mean', 'nothing', 'ca', 'nt', 'stand', 'wailing', 'woman']"
1,2,The Kingsroad,tyrion lannister,"['one', 'word', 'hit']"
1,2,The Kingsroad,joffrey lannister,"['telling', 'mother']"
1,2,The Kingsroad,tyrion lannister,"['go', 'tell', 'first', 'get', 'lord', 'lady', 'stark', 'fall', 'knee', 'front', 'tell', 'sorry', 'service', 'prayer', 'understand']"
1,2,The Kingsroad,joffrey lannister,"['ca', 'nt']"
1,2,The Kingsroad,tyrion lannister,['understand']
1,2,The Kingsroad,sandor clegane,"['prince', 'remember', 'little', 'lord']"
1,2,The Kingsroad,tyrion lannister,"['hope', 'forgets', 'good', 'dog', 'remind', 'time', 'breakfast']"
1,2,The Kingsroad,tyrion lannister,"['bread', 'two', 'little', 'fish', 'mug', 'dark', 'beer', 'wash', 'bacon', 'burnt', 'black']"
1,2,The Kingsroad,jaime lannister,"['little', 'brother']"
1,2,The Kingsroad,tyrion lannister,"['beloved', 'sibling']"
1,2,The Kingsroad,myrcella baratheon,"['bran', 'going', 'die']"
1,2,The Kingsroad,tyrion lannister,['apparently']
1,2,The Kingsroad,cersei lannister,['mean']
1,2,The Kingsroad,tyrion lannister,"['maester', 'say', 'boy', 'may', 'live']"
1,2,The Kingsroad,cersei lannister,"['mercy', 'letting', 'child', 'linger', 'pain']"
1,2,The Kingsroad,tyrion lannister,"['god', 'know', 'certain', 'rest', 'u', 'pray', 'charm', 'north', 'seem', 'entirely', 'lost']"
1,2,The Kingsroad,cersei lannister,"['still', 'ca', 'nt', 'believe', 'going', 'ridiculous', 'even']"
1,2,The Kingsroad,tyrion lannister,"['sense', 'wonder', 'greatest', 'structure', 'ever', 'built', 'intrepid', 'men', 'night', 'watch', 'wintry', 'abode', 'white', 'walker']"
1,2,The Kingsroad,jaime lannister,"['tell', 'thinking', 'taking', 'black']"
1,2,The Kingsroad,tyrion lannister,"['go', 'celibate', 'whore', 'would', 'go', 'begging', 'dorne', 'casterly', 'rock', 'want', 'stand', 'top', 'wall', 'piss', 'edge', 'world']"
1,2,The Kingsroad,cersei lannister,"['child', 'nt', 'need', 'hear', 'filth', 'come']"
1,2,The Kingsroad,jaime lannister,"['even', 'boy', 'life', 'cripple', 'grotesque', 'give', 'good', 'clean', 'death', 'day']"
1,2,The Kingsroad,tyrion lannister,"['speaking', 'grotesque', 'disagree', 'death', 'final', 'whereas', 'life', 'life', 'full', 'possibility', 'hope', 'boy', 'wake', 'interested', 'hear', 'say']"
1,2,The Kingsroad,jaime lannister,"['dear', 'brother', 'time', 'make', 'wonder', 'whose', 'side']"
1,2,The Kingsroad,tyrion lannister,"['dear', 'brother', 'wound', 'know', 'much', 'love', 'family']"
1,2,The Kingsroad,cersei lannister,['please']
1,2,The Kingsroad,catelyn stark,"['would', 'dressed', 'grace']"
1,2,The Kingsroad,cersei lannister,"['home', 'guest', 'handsome', 'one', 'nt', 'lost', 'first', 'boy', 'little', 'blackhaired', 'beauty', 'fighter', 'tried', 'beat', 'fever', 'took', 'forgive', 'last', 'thing', 'need', 'hear', 'right']"
1,2,The Kingsroad,catelyn stark,"['never', 'knew']"
1,2,The Kingsroad,cersei lannister,"['year', 'ago', 'robert', 'crazed', 'beat', 'hand', 'bloody', 'wall', 'thing', 'men', 'show', 'much', 'care', 'boy', 'looked', 'like', 'little', 'thing', 'bird', 'without', 'feather', 'came', 'take', 'body', 'away', 'robert', 'held', 'screamed', 'battled', 'held', 'little', 'bundle', 'took', 'away', 'never', 'saw', 'never', 'visited', 'crypt', 'never', 'pray', 'mother', 'every', 'morning', 'night', 'return', 'child']"
1,2,The Kingsroad,catelyn stark,['grateful']
1,2,The Kingsroad,cersei lannister,"['perhaps', 'time', 'listen']"
1,2,The Kingsroad,jaime lannister,"['sword', 'wall']"
1,2,The Kingsroad,jon snow,"['already', 'one']"
1,2,The Kingsroad,jaime lannister,"['good', 'man', 'swung', 'yet']"
1,2,The Kingsroad,jon snow,['course']
1,2,The Kingsroad,jaime lannister,"['someone', 'mean', 'strange', 'thing', 'first', 'time', 'cut', 'man', 'realize', 'nothing', 'sack', 'meat', 'blood', 'bone', 'keep', 'standing', 'let', 'thank', 'ahead', 'time', 'guarding', 'u', 'peril', 'beyond', 'wall', 'wildlings', 'white', 'walker', 'whatnot', 'grateful', 'good', 'strong', 'men', 'like', 'protecting', 'u']"
1,2,The Kingsroad,jon snow,"['guarded', 'kingdom', 'year']"
1,2,The Kingsroad,jaime lannister,"['already', 'taken', 'vow']"
1,2,The Kingsroad,jon snow,"['soon', 'enough']"
1,2,The Kingsroad,jaime lannister,"['give', 'regard', 'night', 'watch', 'sure', 'thrilling', 'serve', 'elite', 'force', 'life']"
1,2,The Kingsroad,arya stark,"['thank', 'nymeria', 'septum', 'mordane', 'say', 'thing', 'nt', 'properly', 'folded', 'say', 'care', 'folded', 'going', 'get', 'messed', 'anyway']"
1,2,The Kingsroad,jon snow,"['good', 'got', 'help']"
1,2,The Kingsroad,arya stark,"['watch', 'nymeria', 'glove']"
1,2,The Kingsroad,jon snow,['impressive']
1,2,The Kingsroad,arya stark,"['shut', 'nymeria', 'glove']"
1,2,The Kingsroad,jon snow,"['something', 'packed', 'carefully']"
1,2,The Kingsroad,arya stark,['present']
1,2,The Kingsroad,jon snow,"['close', 'door', 'toy', 'careful', 'nt', 'cut']"
1,2,The Kingsroad,arya stark,['skinny']
1,2,The Kingsroad,jon snow,"['blacksmith', 'make', 'special', 'wo', 'nt', 'hack', 'man', 'head', 'poke', 'full', 'hole', 'quick', 'enough']"
1,2,The Kingsroad,arya stark,['quick']
1,2,The Kingsroad,jon snow,"['work', 'every', 'day', 'feel', 'like', 'balance']"
1,2,The Kingsroad,arya stark,['think']
1,2,The Kingsroad,jon snow,"['first', 'lesson']"
1,2,The Kingsroad,arya stark,"['know', 'end', 'use']"
1,2,The Kingsroad,jon snow,"['going', 'miss', 'careful', 'best', 'sword', 'name', 'know']"
1,2,The Kingsroad,arya stark,"['sansa', 'keep', 'sewing', 'needle', 'got', 'needle']"
1,2,The Kingsroad,jon snow,"['came', 'say', 'goodbye', 'bran']"
1,2,The Kingsroad,catelyn stark,['said']
1,2,The Kingsroad,jon snow,"['wish', 'could', 'wake', 'going', 'north', 'uncle', 'benjen', 'taking', 'black', 'know', 'always', 'talked', 'seeing', 'wall', 'together', 'able', 'come', 'visit', 'castle', 'black', 'better', 'know', 'way', 'around', 'sworn', 'brother', 'night', 'watch', 'go', 'walking', 'beyond', 'wall', 'afraid']"
1,2,The Kingsroad,catelyn stark,"['want', 'leave']"
1,2,The Kingsroad,catelyn stark,"['year', 'ago', 'rode', 'robert', 'baratheon', 'came', 'back', 'year', 'later', 'another', 'woman', 'son', 'leaving']"
1,2,The Kingsroad,eddard stark,['choice']
1,2,The Kingsroad,catelyn stark,"['men', 'always', 'say', 'honor', 'call', 'tell', 'family', 'tell', 'choice', 'made', 'ca', 'nt', 'ned', 'really', 'ca', 'nt']"
1,2,The Kingsroad,eddard stark,['must']
1,2,The Kingsroad,robb stark,"['said', 'goodbye', 'bran', 'going', 'die', 'know']"
1,2,The Kingsroad,jon snow,"['starks', 'hard', 'kill']"
1,2,The Kingsroad,robb stark,['mother']
1,2,The Kingsroad,jon snow,['kind']
1,2,The Kingsroad,robb stark,"['good', 'next', 'time', 'see', 'black']"
1,2,The Kingsroad,jon snow,"['always', 'color']"
1,2,The Kingsroad,robb stark,"['farewell', 'snow']"
1,2,The Kingsroad,jon snow,['stark']
1,2,The Kingsroad,eddard stark,"['great', 'honor', 'serving', 'night', 'watch', 'starks', 'manned', 'wall', 'thousand', 'year', 'stark', 'might', 'name', 'blood']"
1,2,The Kingsroad,jon snow,"['mother', 'alive', 'know', 'going', 'care']"
1,2,The Kingsroad,eddard stark,"['next', 'time', 'see', 'talk', 'mother', 'promise']"
1,2,The Kingsroad,robert baratheon,"['god', 'country', 'half', 'mind', 'leave', 'behind', 'keep', 'going']"
1,2,The Kingsroad,eddard stark,"['half', 'mind', 'go']"
1,2,The Kingsroad,robert baratheon,"['say', 'kingsroad', 'sword', 'side', 'couple', 'tavern', 'wench', 'warm', 'bed', 'tonight']"
1,2,The Kingsroad,eddard stark,"['asked', 'year', 'ago']"
1,2,The Kingsroad,robert baratheon,"['war', 'fight', 'woman', 'marry', 'never', 'chance', 'young']"
1,2,The Kingsroad,eddard stark,"['recall', 'chance']"
1,2,The Kingsroad,robert baratheon,"['one', 'oh', 'name', 'common', 'girl', 'becca', 'great', 'big', 'tit', 'could', 'bury', 'face']"
1,2,The Kingsroad,eddard stark,"['bessie', 'one']"
1,2,The Kingsroad,robert baratheon,"['bessie', 'thank', 'god', 'bessie', 'tit', 'aleena', 'told', 'meryl', 'bastardo', 'mother']"
1,2,The Kingsroad,eddard stark,['wylla']
1,2,The Kingsroad,robert baratheon,"['must', 'rare', 'wench', 'make', 'lord', 'eddard', 'stark', 'forget', 'honor', 'never', 'told', 'looked', 'like']"
1,2,The Kingsroad,eddard stark,[]
1,2,The Kingsroad,robert baratheon,"['war', 'none', 'u', 'knew', 'gon', 'na', 'go', 'back', 'home', 'hard', 'always', 'swear', 'nt', 'king', 'hit', 'already']"
1,2,The Kingsroad,eddard stark,"['worst', 'thing', 'coronation', 'never', 'get', 'hit']"
1,2,The Kingsroad,robert baratheon,"['trust', 'worst', 'thing', 'rider', 'night']"
1,2,The Kingsroad,eddard stark,"['daenerys', 'targaryen', 'wed', 'dothraki', 'horselord', 'send', 'wedding', 'gift']"
1,2,The Kingsroad,robert baratheon,"['knife', 'perhaps', 'good', 'sharp', 'one', 'bold', 'man', 'wield']"
1,2,The Kingsroad,eddard stark,"['little', 'child']"
1,2,The Kingsroad,robert baratheon,"['soon', 'enough', 'child', 'spread', 'leg', 'start', 'breeding']"
1,2,The Kingsroad,eddard stark,"['tell', 'speaking']"
1,2,The Kingsroad,robert baratheon,"['oh', 'unspeakable', 'father', 'family', 'unspeakable', 'rhaegar', 'targaryen', 'sister', 'woman', 'loved', 'kill', 'every', 'targaryen', 'get', 'hand']"
1,2,The Kingsroad,eddard stark,"['ca', 'nt', 'get', 'hand', 'one']"
1,2,The Kingsroad,robert baratheon,"['khal', 'drogo', 'said', 'men', 'horde']"
1,2,The Kingsroad,eddard stark,"['even', 'million', 'dothraki', 'threat', 'realm', 'long', 'remain', 'side', 'narrow', 'sea', 'ship', 'robert']"
1,2,The Kingsroad,robert baratheon,"['still', 'seven', 'kingdom', 'call', 'usurper', 'targaryen', 'boy', 'cross', 'dothraki', 'horde', 'back', 'scum', 'join']"
1,2,The Kingsroad,eddard stark,"['cross', 'chance', 'throw', 'back', 'sea']"
1,2,The Kingsroad,robert baratheon,"['war', 'coming', 'ned', 'nt', 'know', 'nt', 'know', 'fighting', 'coming']"
1,2,The Kingsroad,benjen stark,"['sit', 'fed', 'untie']"
1,2,The Kingsroad,tyrion lannister,"['raper', 'given', 'choice', 'doubt', 'castration', 'wall', 'choose', 'knife', 'impressed', 'new', 'brother', 'lovely', 'thing', 'watch', 'discard', 'old', 'family', 'get', 'whole', 'new', 'one']"
1,2,The Kingsroad,jon snow,"['read', 'much']"
1,2,The Kingsroad,tyrion lannister,"['look', 'tell', 'see']"
1,2,The Kingsroad,jon snow,['trick']
1,2,The Kingsroad,tyrion lannister,"['see', 'dwarf', 'born', 'peasant', 'might', 'left', 'wood', 'die', 'ala', 'born', 'lannister', 'casterly', 'rock', 'thing', 'expected', 'father', 'hand', 'king', 'year']"
1,2,The Kingsroad,jon snow,"['brother', 'killed', 'king']"
1,2,The Kingsroad,tyrion lannister,"['yes', 'brother', 'killed', 'life', 'full', 'little', 'irony', 'sister', 'married', 'new', 'king', 'repulsive', 'nephew', 'king', 'must', 'part', 'honor', 'house', 'would', 'nt', 'agree', 'well', 'brother', 'sword', 'mind', 'mind', 'need', 'book', 'like', 'sword', 'need', 'whetstone', 'read', 'much', 'story', 'bastard']"
1,2,The Kingsroad,jon snow,"['ask', 'nicely', 'maybe', 'tell', 'dwarf']"
1,2,The Kingsroad,tyrion lannister,"['bastard', 'boy', 'nothing', 'inherit', 'join', 'ancient', 'order', 'night', 'watch', 'alongside', 'valiant', 'brothersinarms']"
1,2,The Kingsroad,jon snow,"['night', 'watch', 'protects', 'realm']"
1,2,The Kingsroad,tyrion lannister,"['yes', 'yes', 'grumpkins', 'snarks', 'monster', 'wet', 'nurse', 'warned', 'smart', 'boy', 'nt', 'believe', 'nonsense', 'everything', 'better', 'wine', 'belly']"
1,2,The Kingsroad,maester luwin,"['time', 'reviewed', 'account', 'lady', 'want', 'know', 'much', 'royal', 'visit', 'cost', 'u']"
1,2,The Kingsroad,catelyn stark,"['talk', 'poole']"
1,2,The Kingsroad,maester luwin,"['poole', 'went', 'south', 'lord', 'stark', 'lady', 'need', 'new', 'steward', 'several', 'appointment', 'require', 'immediate', 'attention']"
1,2,The Kingsroad,catelyn stark,"['nt', 'care', 'appointment']"
1,2,The Kingsroad,robb stark,"['make', 'appointment', 'talk', 'first', 'thing', 'morning']"
1,2,The Kingsroad,maester luwin,"['good', 'lord', 'lady']"
1,2,The Kingsroad,robb stark,"['last', 'time', 'left', 'room']"
1,2,The Kingsroad,catelyn stark,"['take', 'care']"
1,2,The Kingsroad,robb stark,"['going', 'die', 'mother', 'maester', 'luwin', 'say', 'dangerous', 'time', 'passed']"
1,2,The Kingsroad,catelyn stark,"['wrong', 'bran', 'need']"
1,2,The Kingsroad,robb stark,"['rickon', 'need', 'six', 'nt', 'know', 'happening', 'follows', 'around', 'day', 'clutching', 'leg', 'cry']"
1,2,The Kingsroad,catelyn stark,"['close', 'window', 'ca', 'nt', 'stand', 'please', 'make', 'stop']"
1,2,The Kingsroad,robb stark,"['fire', 'stay', 'come', 'back']"
1,2,The Kingsroad,assassin,"['supposed', 'one', 'supposed', 'mercy', 'dead', 'already']"
1,2,The Kingsroad,catelyn stark,[]
1,2,The Kingsroad,daenerys targaryen,"['ever', 'seen', 'dragon']"
1,2,The Kingsroad,irri,"['dragon', 'gone', 'khaleesi']"
1,2,The Kingsroad,daenerys targaryen,"['everywhere', 'even', 'east']"
1,2,The Kingsroad,irri,"['dragon', 'brave', 'men', 'kill', 'known']"
1,2,The Kingsroad,jhiqui,['known']
1,2,The Kingsroad,doreah,"['trader', 'garth', 'told', 'dragon', 'come', 'moon']"
1,2,The Kingsroad,daenerys targaryen,['moon']
1,2,The Kingsroad,doreah,"['told', 'moon', 'egg', 'khaleesi', 'two', 'moon', 'sky', 'one', 'wandered', 'close', 'sun', 'cracked', 'heat', 'poured', 'thousand', 'thousand', 'dragon', 'drank', 'sun', 'fire']"
1,2,The Kingsroad,irri,"['moon', 'egg', 'moon', 'goddess', 'wife', 'sun', 'known']"
1,2,The Kingsroad,daenerys targaryen,"['leave', 'trader', 'garth', 'tell', 'story']"
1,2,The Kingsroad,doreah,"['men', 'like', 'talk', 'happy', 'brother', 'bought', 'job', 'make', 'men', 'happy']"
1,2,The Kingsroad,daenerys targaryen,['old']
1,2,The Kingsroad,doreah,"['nine', 'mother', 'sold', 'pleasure', 'house']"
1,2,The Kingsroad,daenerys targaryen,['nine']
1,2,The Kingsroad,doreah,"['touch', 'man', 'three', 'year', 'khaleesi', 'first', 'must', 'learn']"
1,2,The Kingsroad,daenerys targaryen,"['teach', 'make', 'khal', 'happy']"
1,2,The Kingsroad,doreah,['yes']
1,2,The Kingsroad,daenerys targaryen,"['take', 'three', 'year']"
1,2,The Kingsroad,doreah,[]
1,2,The Kingsroad,benjen stark,['welcome']
1,2,The Kingsroad,catelyn stark,"['tell', 'must', 'remain', 'u', 'nt', 'think', 'bran', 'fell', 'tower', 'think', 'thrown']"
1,2,The Kingsroad,maester luwin,"['boy', 'always', 'surefooted']"
1,2,The Kingsroad,catelyn stark,"['someone', 'tried', 'kill', 'twice', 'murder', 'innocent', 'child', 'unless', 'saw', 'something', 'nt', 'meant', 'see']"
1,2,The Kingsroad,theon greyjoy,"['saw', 'lady']"
1,2,The Kingsroad,catelyn stark,"['nt', 'know', 'would', 'stake', 'life', 'lannisters', 'involved', 'already', 'reason', 'suspect', 'loyalty', 'crown']"
1,2,The Kingsroad,rodrick cassel,"['notice', 'dagger', 'killer', 'used', 'fine', 'weapon', 'man', 'blade', 'valyrian', 'steel', 'handle', 'dragonbone', 'someone', 'gave']"
1,2,The Kingsroad,robb stark,"['come', 'home', 'try', 'murder', 'brother', 'war', 'want']"
1,2,The Kingsroad,theon greyjoy,"['come', 'know', 'stand', 'behind']"
1,2,The Kingsroad,maester luwin,"['going', 'battle', 'godswood', 'easily', 'word', 'war', 'become', 'act', 'war', 'nt', 'know', 'truth', 'yet', 'lord', 'stark', 'must', 'told']"
1,2,The Kingsroad,catelyn stark,"['nt', 'trust', 'raven', 'carry', 'word']"
1,2,The Kingsroad,robb stark,"['ride', 'king', 'landing']"
1,2,The Kingsroad,catelyn stark,"['must', 'always', 'stark', 'winterfell', 'go']"
1,2,The Kingsroad,robb stark,"['mother', 'ca', 'nt']"
1,2,The Kingsroad,catelyn stark,['must']
1,2,The Kingsroad,rodrick cassel,"['send', 'hal', 'squad', 'guardsman', 'escort']"
1,2,The Kingsroad,catelyn stark,"['large', 'party', 'attracts', 'unwanted', 'attention', 'nt', 'want', 'lannisters', 'know', 'coming']"
1,2,The Kingsroad,rodrick cassel,"['let', 'accompany', 'least', 'kingsroad', 'dangerous', 'place', 'woman', 'alone']"
1,2,The Kingsroad,robb stark,['bran']
1,2,The Kingsroad,catelyn stark,"['prayed', 'seven', 'month', 'bran', 'life', 'hand']"
1,2,The Kingsroad,doreah,"['khaleesi', 'must', 'look', 'eye', 'always', 'love', 'come', 'eye', 'said', 'irogenia', 'lys', 'could', 'finish', 'man', 'nothing', 'eye']"
1,2,The Kingsroad,daenerys targaryen,"['finish', 'man']"
1,2,The Kingsroad,doreah,"['king', 'traveled', 'across', 'world', 'night', 'irogenia', 'magisters', 'sold', 'palace', 'khals', 'burned', 'enemy', 'hour', 'say', 'thousand', 'men', 'proposed', 'refused']"
1,2,The Kingsroad,daenerys targaryen,"['well', 'sound', 'like', 'interesting', 'woman', 'nt', 'think', 'drogo', 'like', 'top']"
1,2,The Kingsroad,doreah,"['make', 'like', 'khaleesi', 'men', 'want', 'never', 'dothraki', 'take', 'slave', 'like', 'hound', 'take', 'bitch', 'slave', 'khaleesi', 'nt', 'make', 'love', 'like', 'slave', 'good', 'khaleesi', 'mighty', 'khal', 'tent', 'belongs']"
1,2,The Kingsroad,daenerys targaryen,"['nt', 'think', 'dothraki', 'way']"
1,2,The Kingsroad,doreah,"['wanted', 'dothraki', 'way', 'marry']"
1,2,The Kingsroad,daenerys targaryen,"['tonight', 'would', 'look', 'upon', 'face']"
1,2,The Kingsroad,sansa stark,"['pardon', 'ser']"
1,2,The Kingsroad,sandor clegane,"['frighten', 'much', 'girl', 'making', 'shake', 'frightens', 'look', 'face']"
1,2,The Kingsroad,sansa stark,"['sorry', 'offended', 'ser', 'wo', 'nt', 'speak']"
1,2,The Kingsroad,sandor clegane,"['nt', 'talkative', 'last', 'year', 'since', 'mad', 'king', 'tongue', 'ripped', 'hot', 'pincer']"
1,2,The Kingsroad,joffrey lannister,"['speaks', 'damn', 'well', 'sword', 'though', 'ser', 'ilyn', 'payne', 'king', 'justice', 'royal', 'executioner', 'sweet', 'lady', 'hound', 'frighten', 'away', 'dog', 'scaring', 'lady', 'nt', 'like', 'see', 'upset', 'sun', 'finally', 'shining', 'come', 'walk']"
