,sceneStart,sceneEnd,location,subLocation,characters,episodeNumber,seasonNumber
206,0:16:24,0:16:37,The North,Winterfell,[],8,1
207,0:16:37,0:18:31,The Vale,The Eyrie,"['Catelyn Stark', 'Lysa Arryn', 'Robin Arryn']",8,1
208,0:18:31,0:19:54,The Vale,To the Westerlands,"['Tyrion Lannister', 'Bronn']",8,1
209,0:19:54,0:22:45,The Vale,To the Westerlands,"['Tyrion Lannister', 'Bronn', 'Shagga']",8,1
210,0:22:45,0:23:53,The Wall,Castle Black,"['Samwell Tarly', 'Pypar', 'Jon Snow', 'Alliser Thorne', 'Grenn', 'Jeor Mormont']",8,1
211,0:23:53,0:24:48,The Wall,Castle Black,"['Ghost', 'Jon Snow']",8,1
212,0:24:48,0:26:14,The Wall,Castle Black,"['Jon Snow', 'Ghost', 'Othor', 'Jeor Mormont']",8,1
213,0:26:14,0:28:20,The Dothraki Sea,Lhazareen Village,"['Daenerys Targaryen', 'Jorah Mormont', 'Rakharo', 'Doreah', 'Irri', 'Mirri Maz Duur', 'Mago']",8,1
214,0:28:20,0:32:33,The Dothraki Sea,Lhazareen Village,"['Daenerys Targaryen', 'Jorah Mormont', 'Doreah', 'Irri', 'Rakharo', 'Khal Drogo', 'Mago', 'Qotho', 'Mirri Maz Duur']",8,1
215,0:32:33,0:34:17,The North,Winterfell,"['Grey Wind', 'Greatjon Umber', 'Bran Stark', 'Theon Greyjoy', 'Robb Stark']",8,1
216,0:34:17,0:36:19,The North,Winterfell,"['Bran Stark', 'Robb Stark', 'Rickon Stark']",8,1
217,0:36:19,0:38:35,The North,Winterfell,"['Bran Stark', 'Osha', 'Hodor']",8,1
218,0:38:35,0:39:45,The Wall,Castle Black,"['Jon Snow', 'Pypar', 'Grenn', 'Rast', 'Samwell Tarly']",8,1
219,0:39:45,0:40:10,The North,The Neck,"['Catelyn Stark', 'Rodrik Cassel']",8,1
220,0:40:10,0:41:18,The North,The Neck,"['Robb Stark', 'Greatjon Umber', 'Theon Greyjoy', 'Catelyn Stark', 'Rodrik Cassel']",8,1
221,0:41:18,0:43:21,The North,The Neck,"['Catelyn Stark', 'Robb Stark']",8,1
222,0:43:21,0:44:34,The Westerlands,Lannister Camp,"['Tyrion Lannister', 'Bronn', 'Shagga', 'Timett']",8,1
223,0:44:34,0:47:52,The Westerlands,Lannister Camp,"['Tyrion Lannister', 'Tywin Lannister', 'Bronn', 'Shagga', 'Kevan Lannister', 'Timett', 'Chella', 'Lannister Messenger']",8,1
224,0:47:52,0:48:25,The North,The Neck,"['Rodrik Cassel', 'Catelyn Stark', 'Greatjon Umber', 'Robb Stark', 'Theon Greyjoy']",8,1
225,0:48:25,0:48:32,The North,The Neck,['Lannister Scout'],8,1
226,0:48:32,0:50:40,The North,The Neck,"['Robb Stark', 'Theon Greyjoy', 'Greatjon Umber', 'Rodrik Cassel', 'Catelyn Stark', 'Lannister Scout']",8,1
227,0:50:40,0:50:50,The Crownlands,King's Landing,['Eddard Stark'],8,1
228,0:50:50,0:56:59,The Crownlands,King's Landing,"['Sansa Stark', 'Joffrey Baratheon', 'Cersei Lannister', 'Sandor Clegane', 'Janos Slynt', 'Grand Maester Pycelle', 'Lord Varys', 'Petyr Baelish', 'Barristan Selmy', 'Royal Steward', 'Meryn Trant']",8,1
229,0:02:24,0:06:25,The Crownlands,King's Landing,"['Eddard Stark', 'Lord Varys']",9,1
230,0:06:25,0:08:12,The Riverlands,The Twins,"['Theon Greyjoy', 'Robb Stark', 'Catelyn Stark', 'Greatjon Umber', 'Rodrik Cassel']",9,1
231,0:08:12,0:09:48,The Riverlands,The Twins,"['Walder Frey', 'Joyeuse Erenford', 'Catelyn Stark', 'Stevron Frey', 'Ryger Rivers']",9,1
232,0:09:48,0:11:41,The Riverlands,The Twins,"['Catelyn Stark', 'Walder Frey']",9,1
233,0:11:41,0:13:56,The Wall,Castle Black,"['Jon Snow', 'Jeor Mormont']",9,1
234,0:13:56,0:14:12,The Wall,Castle Black,['Jon Snow'],9,1
235,0:14:12,0:15:35,The Wall,Castle Black,"['Jon Snow', 'Pypar', 'Samwell Tarly', 'Grenn', 'Rast']",9,1
236,0:15:35,0:15:49,The Riverlands,The Twins,['Catelyn Stark'],9,1
237,0:15:49,0:17:31,The Riverlands,The Twins,"['Robb Stark', 'Theon Greyjoy', 'Catelyn Stark', 'Rodrik Cassel', 'Greatjon Umber']",9,1
238,0:17:31,0:17:58,The Riverlands,The Twins,[],9,1
239,0:17:58,0:21:38,The Wall,Castle Black,"['Jon Snow', 'Maester Aemon']",9,1
240,0:21:38,0:23:19,The Red Waste,The Desert,"['Daenerys Targaryen', 'Khal Drogo', 'Qotho', 'Rakharo']",9,1
241,0:23:19,0:25:07,The Riverlands,Lannister Camp,"['Tywin Lannister', 'Tyrion Lannister', 'Kevan Lannister']",9,1
242,0:25:07,0:27:41,The Riverlands,Lannister Camp,"['Tyrion Lannister', 'Bronn', 'Shae']",9,1
243,0:27:41,0:35:26,The Red Waste,,"['Khal Drogo', 'Daenerys Targaryen', 'Jorah Mormont', 'Doreah', 'Mirri Maz Duur', 'Qotho', 'Irri', 'Rakharo']",9,1
244,0:35:26,0:42:44,The Riverlands,Lannister Camp,"['Tyrion Lannister', 'Shae', 'Bronn']",9,1
245,0:42:44,0:43:40,The Riverlands,Lannister Camp,"['Tyrion Lannister', 'Shae', 'Bronn']",9,1
246,0:43:40,0:44:04,The Riverlands,Lannister Camp,"['Tyrion Lannister', 'Bronn']",9,1
247,0:44:04,0:44:52,The Riverlands,Lannister Camp,"['Tyrion Lannister', 'Bronn', 'Timett', 'Chella', 'Shagga']",9,1
248,0:44:52,0:46:31,The Riverlands,Battlefield,"['Tyrion Lannister', 'Bronn', 'Tywin Lannister']",9,1
249,0:46:31,0:46:52,The Riverlands,Riverrun,"['Catelyn Stark', 'Rodrik Cassel']",9,1
250,0:46:52,0:47:23,The Riverlands,Riverrun,"['Robb Stark', 'Catelyn Stark', 'Rodrik Cassel']",9,1
251,0:47:23,0:49:26,The Riverlands,Riverrun,"['Jaime Lannister', 'Robb Stark', 'Catelyn Stark', 'Rodrik Cassel', 'Theon Greyjoy', 'Greatjon Umber']",9,1
252,0:49:26,0:50:24,The Crownlands,King's Landing,"['Arya Stark', ""King's Landing Baker"", 'Street Urchin']",9,1
253,0:50:24,0:55:54,The Crownlands,King's Landing,"['Arya Stark', 'Eddard Stark', 'Yoren', 'Sansa Stark', 'Petyr Baelish', 'Cersei Lannister', 'Joffrey Baratheon', 'Grand Maester Pycelle', 'Lord Varys', 'Sandor Clegane', 'Ilyn Payne']",9,1
254,0:02:17,0:03:03,The Crownlands,King's Landing,"['Sandor Clegane', 'Ilyn Payne', 'Eddard Stark', 'Arya Stark', 'Yoren', 'Sansa Stark', 'Lord Varys']",10,1
255,0:03:03,0:03:25,The Crownlands,King's Landing,"['Arya Stark', 'Yoren']",10,1
256,0:03:25,0:03:53,The North,Winterfell,"['Bran Stark', 'Three-Eyed Raven']",10,1
257,0:03:53,0:04:24,The North,Winterfell,"['Bran Stark', 'Osha', 'Hodor']",10,1
258,0:04:24,0:05:40,The North,Winterfell,"['Bran Stark', 'Osha', 'Shaggydog', 'Rickon Stark']",10,1
259,0:05:40,0:06:07,The North,Winterfell,"['Bran Stark', 'Osha', 'Maester Luwin']",10,1
260,0:06:07,0:08:07,The Riverlands,Camp of the North,"['Catelyn Stark', 'Robb Stark']",10,1
261,0:08:07,0:10:52,The Crownlands,King's Landing,"['Marillion', 'Sansa Stark', 'Cersei Lannister', 'Joffrey Baratheon', 'Sandor Clegane', 'Ilyn Payne', 'Meryn Trant']",10,1
262,0:10:52,0:13:32,The Crownlands,King's Landing,"['Joffrey Baratheon', 'Sandor Clegane', 'Sansa Stark', 'Meryn Trant', 'Eddard Stark', 'Septa Mordane']",10,1
263,0:13:32,0:15:48,The Riverlands,Camp of the North,"['Robb Stark', 'Catelyn Stark', 'Rodrik Cassel', 'Theon Greyjoy', 'Greatjon Umber', 'Rickard Karstark', 'Jonos Bracken']",10,1
264,0:15:48,0:18:51,The Riverlands,Camp of the North,"['Catelyn Stark', 'Jaime Lannister']",10,1
265,0:18:51,0:19:23,The Crownlands,King's Landing,"['Cersei Lannister', 'Lancel Lannister']",10,1
266,0:19:23,0:20:39,The Riverlands,Lannister Camp,"['Tywin Lannister', 'Kevan Lannister', 'Tyrion Lannister', 'Leo Lefford', 'Addam Marbrand']",10,1
267,0:20:39,0:22:37,The Riverlands,Lannister Camp,"['Tywin Lannister', 'Tyrion Lannister']",10,1
268,0:22:37,0:24:30,The Red Waste,,"['Daenerys Targaryen', 'Jorah Mormont', 'Rhaego', 'Mirri Maz Duur']",10,1
269,0:24:30,0:26:07,The Red Waste,,"['Daenerys Targaryen', 'Jorah Mormont', 'Mirri Maz Duur', 'Rakharo', 'Irri', 'Khal Drogo']",10,1
270,0:26:07,0:27:31,The Red Waste,,"['Daenerys Targaryen', 'Mirri Maz Duur']",10,1
271,0:27:31,0:28:28,The Wall,Castle Black,"['Jon Snow', 'Samwell Tarly', 'Ghost']",10,1
272,0:28:28,0:29:52,The Riverlands,Lannister Camp,"['Shae', 'Tyrion Lannister']",10,1
273,0:29:52,0:31:55,The North,The Gift,"['Jon Snow', 'Ghost', 'Pypar', 'Samwell Tarly', 'Grenn']",10,1
274,0:31:55,0:33:02,The Red Waste,,"['Daenerys Targaryen', 'Khal Drogo']",10,1
275,0:33:02,0:34:28,The Red Waste,,"['Daenerys Targaryen', 'Khal Drogo']",10,1
276,0:34:28,0:37:33,The Crownlands,King's Landing,"['Grand Maester Pycelle', 'Ros']",10,1
277,0:37:33,0:37:52,The Crownlands,King's Landing,['Grand Maester Pycelle'],10,1
278,0:37:52,0:39:58,The Crownlands,King's Landing,"['Petyr Baelish', 'Lord Varys', 'Joffrey Baratheon']",10,1
279,0:39:58,0:40:38,The Crownlands,King's Landing,"['Yoren', 'Arya Stark']",10,1
280,0:40:38,0:40:48,The Crownlands,King's Landing,"['Yoren', 'Arya Stark']",10,1
281,0:40:48,0:43:03,The Crownlands,King's Landing,"['Arya Stark', 'Hot Pie', 'Lommy Greenhands', 'Gendry', 'Yoren']",10,1
282,0:43:03,0:45:00,The Wall,Castle Black,"['Jeor Mormont', 'Jon Snow']",10,1
283,0:45:00,0:45:46,The Wall,Castle Black,"['Jeor Mormont', 'Jon Snow']",10,1
284,0:45:46,0:50:09,The Red Waste,,"['Khal Drogo', 'Daenerys Targaryen', 'Rakharo', 'Drogon', 'Rhaegal', 'Viserion', 'Jorah Mormont', 'Mirri Maz Duur']",10,1
285,0:50:09,0:51:57,The Red Waste,,"['Jorah Mormont', 'Rakharo', 'Daenerys Targaryen', 'Drogon', 'Rhaegal', 'Viserion']",10,1
286,0:02:29,0:03:08,The Crownlands,King's Landing,"['Sandor Clegane', 'Joffrey Baratheon', 'Sansa Stark', 'Meryn Trant']",11,2
287,0:03:08,0:03:12,The Crownlands,King's Landing,[],11,2
288,0:03:12,0:06:54,The Crownlands,King's Landing,"['Joffrey Baratheon', 'Tommen Baratheon', 'Myrcella Baratheon', 'Sansa Stark', 'Dontos Hollard', 'Sandor Clegane', 'Meryn Trant', 'Tyrion Lannister', 'Bronn']",11,2
289,0:06:54,0:09:13,The Crownlands,King's Landing,"['Lord Varys', 'Grand Maester Pycelle', 'Cersei Lannister', 'Petyr Baelish', 'Janos Slynt', 'Tyrion Lannister']",11,2
290,0:09:13,0:10:50,The Crownlands,King's Landing,"['Tyrion Lannister', 'Cersei Lannister']",11,2
291,0:10:50,0:12:46,The North,Winterfell,"['Bran Stark', 'Maester Luwin', 'Lord Portan', 'Northern Lord']",11,2
292,0:12:46,0:13:19,The North,Winterfell,['Summer'],11,2
293,0:13:19,0:13:26,The North,Winterfell,['Bran Stark'],11,2
294,0:13:26,0:14:50,The North,Winterfell,"['Hodor', 'Bran Stark', 'Osha']",11,2
295,0:14:50,0:17:55,The Red Waste,,"['Daenerys Targaryen', 'Drogon', 'Doreah', 'Rakharo', 'Jorah Mormont', 'Aggo', 'Kovarro']",11,2
296,0:17:55,0:18:48,The Red Waste,,"['Daenerys Targaryen', 'Rakharo']",11,2
297,0:18:48,0:19:23,North of the Wall,Craster's Keep,"['Jon Snow', 'Samwell Tarly', 'Grenn', 'Eddison Tollett']",11,2
298,0:19:23,0:20:31,North of the Wall,Craster's Keep,"['Jon Snow', 'Eddison Tollett', 'Samwell Tarly', 'Grenn']",11,2
299,0:20:31,0:24:30,North of the Wall,Craster's Keep,"['Jeor Mormont', 'Craster', 'Jon Snow', 'Gilly']",11,2
300,0:24:30,0:25:02,North of the Wall,Craster's Keep,"['Jeor Mormont', 'Jon Snow']",11,2
301,0:25:02,0:28:11,The Crownlands,Dragonstone,"['Melisandre', 'Maester Cressen', 'Davos Seaworth', 'Matthos Seaworth', 'Stannis Baratheon', 'Selyse Baratheon']",11,2
302,0:28:11,0:29:10,The Crownlands,Dragonstone,"['Davos Seaworth', 'Maester Cressen']",11,2
303,0:29:10,0:32:14,The Crownlands,Dragonstone,"['Stannis Baratheon', 'Matthos Seaworth', 'Davos Seaworth', 'Melisandre', 'Maester Cressen']",11,2
304,0:32:14,0:35:42,The Riverlands,Camp of the North,"['Robb Stark', 'Jaime Lannister', 'Grey Wind']",11,2
305,0:35:42,0:37:21,The Crownlands,King's Landing,"['Shae', 'Tyrion Lannister']",11,2
306,0:37:21,0:40:06,The Crownlands,King's Landing,"['Petyr Baelish', 'Cersei Lannister']",11,2
307,0:40:06,0:41:38,The Riverlands,Camp of the North,"['Alton Lannister', 'Robb Stark', 'Rodrik Cassel', 'Theon Greyjoy']",11,2
308,0:41:38,0:42:46,The Riverlands,Camp of the North,"['Theon Greyjoy', 'Robb Stark']",11,2
309,0:42:46,0:45:37,The Riverlands,Camp of the North,"['Catelyn Stark', 'Robb Stark']",11,2
310,0:45:37,0:48:02,The Crownlands,King's Landing,"['Cersei Lannister', 'Joffrey Baratheon']",11,2
311,0:48:02,0:48:27,The Crownlands,King's Landing,"['Ros', 'Armeca', 'Daisy']",11,2
312,0:48:27,0:50:32,The Crownlands,King's Landing,"['Ros', 'Daisy', 'Janos Slynt', 'Mhaegen', 'Barra']",11,2
313,0:50:32,0:51:00,The Crownlands,King's Landing,[],11,2
314,0:51:00,0:51:23,The Crownlands,King's Landing,"['Janos Slynt', 'Tobho Mott']",11,2
315,0:51:23,0:51:52,The Riverlands,The Kingsroad,"['Gendry', 'Arya Stark', 'Hot Pie', 'Lommy Greenhands']",11,2
316,0:01:55,0:02:08,The Riverlands,The Kingsroad,['Arya Stark'],12,2
317,0:02:08,0:03:33,The Riverlands,The Kingsroad,"['Arya Stark', ""Jaqen H'ghar"", 'Rorge', 'Biter', 'Gendry']",12,2
318,0:03:33,0:05:46,The Riverlands,The Kingsroad,"['Arya Stark', 'Gendry', 'Yoren', 'Goldcloak']",12,2
319,0:05:46,0:08:16,The Crownlands,King's Landing,"['Tyrion Lannister', 'Shae', 'Lord Varys']",12,2
320,0:08:16,0:09:05,The Crownlands,King's Landing,"['Cersei Lannister', 'Alton Lannister', 'Tyrion Lannister', 'Grand Maester Pycelle', 'Lord Varys', 'Petyr Baelish']",12,2
321,0:09:05,0:10:22,The Crownlands,King's Landing,"['Cersei Lannister', 'Tyrion Lannister', 'Grand Maester Pycelle', 'Lord Varys', 'Petyr Baelish', 'Janos Slynt']",12,2
322,0:10:22,0:11:51,North of the Wall,Craster's Keep,"['Samwell Tarly', 'Grenn', 'Eddison Tollett']",12,2
323,0:11:51,0:12:37,North of the Wall,Craster's Keep,"['Samwell Tarly', 'Gilly', 'Ghost']",12,2
324,0:12:37,0:14:40,North of the Wall,Craster's Keep,"['Jon Snow', 'Samwell Tarly', 'Gilly']",12,2
325,0:14:40,0:17:31,The Red Waste,,"['Jorah Mormont', 'Daenerys Targaryen', 'Irri', 'Doreah', 'Rakharo']",12,2
326,0:17:31,0:17:54,The Sunset Sea,,['Theon Greyjoy'],12,2
327,0:17:54,0:19:53,The Sunset Sea,,"['Theon Greyjoy', ""Captain's Daughter""]",12,2
328,0:19:53,0:20:48,The Crownlands,King's Landing,"['Petyr Baelish', 'Brothel Customer', 'Armeca']",12,2
329,0:20:48,0:24:17,The Crownlands,King's Landing,"['Petyr Baelish', 'Ros']",12,2
330,0:24:17,0:24:32,The Crownlands,King's Landing,"['Podrick Payne', 'Janos Slynt', 'Tyrion Lannister']",12,2
331,0:24:32,0:27:32,The Crownlands,King's Landing,"['Janos Slynt', 'Tyrion Lannister', 'Bronn']",12,2
332,0:27:32,0:28:03,The Crownlands,King's Landing,"['Tyrion Lannister', 'Bronn']",12,2
333,0:28:03,0:29:31,The Riverlands,The Kingsroad,"['Gendry', 'Arya Stark', 'Hot Pie', 'Lommy Greenhands']",12,2
334,0:29:31,0:31:59,The Riverlands,The Kingsroad,"['Gendry', 'Arya Stark']",12,2
335,0:31:59,0:33:18,The Iron Islands,Lordsport,"['Theon Greyjoy', 'Lordsport Dockhand']",12,2
336,0:33:18,0:33:53,The Iron Islands,Lordsport,"['Theon Greyjoy', 'Yara Greyjoy']",12,2
337,0:33:53,0:35:01,The Iron Islands,Pyke,"['Theon Greyjoy', 'Yara Greyjoy']",12,2
338,0:35:01,0:37:47,The Iron Islands,Pyke,"['Theon Greyjoy', 'Balon Greyjoy']",12,2
339,0:37:47,0:39:12,The Iron Islands,Pyke,"['Theon Greyjoy', 'Balon Greyjoy', 'Yara Greyjoy']",12,2
340,0:39:12,0:42:24,The Crownlands,Dragonstone,"['Davos Seaworth', 'Matthos Seaworth', 'Salladhor Saan']",12,2
341,0:42:24,0:43:32,The Crownlands,Dragonstone,"['Davos Seaworth', 'Matthos Seaworth']",12,2
342,0:43:32,0:46:03,The Crownlands,King's Landing,"['Tyrion Lannister', 'Cersei Lannister']",12,2
343,0:46:03,0:47:16,The Crownlands,Dragonstone,"['Davos Seaworth', 'Matthos Seaworth', 'Stannis Baratheon', 'Melisandre']",12,2
344,0:47:16,0:49:57,The Crownlands,Dragonstone,"['Stannis Baratheon', 'Melisandre']",12,2
345,0:49:57,0:51:39,North of the Wall,Craster's Keep,"['Jon Snow', 'Craster']",12,2
346,0:51:39,0:52:09,North of the Wall,Craster's Keep,"['Jon Snow', 'White Walker', 'Craster']",12,2
347,0:01:53,0:02:30,North of the Wall,Craster's Keep,"['Craster', 'Jeor Mormont', 'Jon Snow']",13,2
348,0:02:30,0:04:24,North of the Wall,Craster's Keep,"['Jeor Mormont', 'Samwell Tarly', 'Jon Snow']",13,2
349,0:04:24,0:05:53,North of the Wall,Craster's Keep,"['Samwell Tarly', 'Gilly']",13,2
350,0:05:53,0:06:11,The North,Winterfell,"['Hodor', 'Maester Luwin']",13,2
351,0:06:11,0:06:44,The North,Winterfell,"['Hodor', 'Bran Stark', 'Summer']",13,2
352,0:06:44,0:09:16,The North,Winterfell,"['Bran Stark', 'Maester Luwin']",13,2
353,0:09:16,0:13:24,The Stormlands,Storm's End,"['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']",13,2
354,0:13:24,0:14:19,The Stormlands,Storm's End,"['Catelyn Stark', 'Renly Baratheon', 'Brienne of Tarth', 'Gerard']",13,2
355,0:14:19,0:14:45,The Stormlands,Storm's End,"['Brienne of Tarth', 'Catelyn Stark']",13,2
356,0:14:45,0:18:40,The Iron Islands,Pyke,"['Theon Greyjoy', 'Yara Greyjoy', 'Balon Greyjoy']",13,2
357,0:18:40,0:19:03,The Iron Islands,Pyke,"['Theon Greyjoy', 'Yara Greyjoy']",13,2
358,0:19:03,0:20:43,The Crownlands,King's Landing,"['Tyrion Lannister', 'Shae']",13,2
359,0:20:43,0:22:11,The Crownlands,King's Landing,"['Cersei Lannister', 'Tommen Baratheon', 'Myrcella Baratheon', 'Sansa Stark']",13,2
360,0:22:11,0:24:24,The Crownlands,King's Landing,"['Sansa Stark', 'Shae']",13,2
361,0:24:24,0:25:43,The Crownlands,King's Landing,"['Tyrion Lannister', 'Grand Maester Pycelle']",13,2
362,0:25:43,0:26:24,The Crownlands,King's Landing,"['Tyrion Lannister', 'Lord Varys']",13,2
363,0:26:24,0:28:21,The Crownlands,King's Landing,"['Tyrion Lannister', 'Petyr Baelish']",13,2
364,0:28:21,0:30:26,The Stormlands,Storm's End,"['Renly Baratheon', 'Loras Tyrell']",13,2
365,0:30:26,0:33:39,The Stormlands,Storm's End,"['Renly Baratheon', 'Margaery Tyrell']",13,2
366,0:33:39,0:35:01,The Crownlands,King's Landing,"['Tyrion Lannister', 'Cersei Lannister']",13,2
367,0:35:01,0:35:37,The Iron Islands,Pyke,['Theon Greyjoy'],13,2
368,0:35:37,0:36:58,The Iron Islands,Pyke,"['Balon Greyjoy', 'Yara Greyjoy', 'Theon Greyjoy', 'Drowned Priest']",13,2
369,0:36:58,0:38:12,The Crownlands,King's Landing,"['Tyrion Lannister', 'Petyr Baelish', 'Bronn']",13,2
370,0:38:12,0:40:20,The Crownlands,King's Landing,"['Grand Maester Pycelle', 'Daisy', 'Bronn', 'Tyrion Lannister', 'Timett']",13,2
371,0:40:20,0:42:11,The Crownlands,King's Landing,"['Lord Varys', 'Tyrion Lannister']",13,2
372,0:42:11,0:46:28,The Riverlands,The Kingsroad,"['Arya Stark', 'Yoren', 'Gendry']",13,2
373,0:46:28,0:47:01,The Riverlands,The Kingsroad,"['Yoren', 'Arya Stark', 'Gendry', 'Hot Pie', 'Lommy Greenhands']",13,2
374,0:47:01,0:48:33,The Riverlands,The Kingsroad,"['Yoren', 'Amory Lorch', 'Arya Stark', 'Gendry', 'Polliver']",13,2
375,0:48:33,0:50:32,The Riverlands,The Kingsroad,"['Arya Stark', 'Gendry', 'Hot Pie', 'Lommy Greenhands', ""Jaqen H'ghar"", 'Polliver']",13,2
376,0:50:32,0:51:22,The Riverlands,The Kingsroad,"['Arya Stark', 'Gendry', 'Amory Lorch', 'Hot Pie', 'Yoren', 'Lommy Greenhands']",13,2
377,0:01:53,0:03:42,The Westerlands,Oxcross,"['Rennick', 'Lannister Guard', 'Grey Wind']",14,2
378,0:03:42,0:03:55,The Westerlands,Oxcross,['Robb Stark'],14,2
379,0:03:55,0:04:59,The Westerlands,Oxcross,"['Rennick', 'Robb Stark', 'Roose Bolton']",14,2
380,0:04:59,0:05:18,The Westerlands,Oxcross,"['Talisa Maegyr', 'Wounded Lannister Soldier']",14,2
381,0:05:18,0:05:49,The Westerlands,Oxcross,"['Talisa Maegyr', 'Robb Stark', 'Wounded Lannister Soldier', 'Roose Bolton']",14,2
382,0:05:49,0:06:00,The Westerlands,Oxcross,[],14,2
383,0:06:00,0:07:47,The Westerlands,Oxcross,"['Talisa Maegyr', 'Robb Stark']",14,2
384,0:07:47,0:09:03,The Crownlands,King's Landing,"['Joffrey Baratheon', 'Sansa Stark', 'Sandor Clegane', 'Lancel Lannister', 'Meryn Trant']",14,2
385,0:09:03,0:10:39,The Crownlands,King's Landing,"['Joffrey Baratheon', 'Sansa Stark', 'Sandor Clegane', 'Lancel Lannister', 'Meryn Trant', 'Tyrion Lannister', 'Bronn']",14,2
386,0:10:39,0:11:04,The Crownlands,King's Landing,"['Tyrion Lannister', 'Bronn']",14,2
387,0:11:04,0:11:28,The Crownlands,King's Landing,"['Sandor Clegane', 'Joffrey Baratheon']",14,2
388,0:11:28,0:14:44,The Crownlands,King's Landing,"['Joffrey Baratheon', 'Ros', 'Daisy']",14,2
389,0:14:44,0:14:56,The Stormlands,Storm's End,[],14,2
390,0:14:56,0:15:09,The Stormlands,Storm's End,"['Renly Baratheon', 'Brienne of Tarth', 'Petyr Baelish']",14,2
391,0:15:09,0:16:44,The Stormlands,Storm's End,"['Renly Baratheon', 'Brienne of Tarth', 'Petyr Baelish']",14,2
392,0:16:44,0:17:20,The Stormlands,Storm's End,"['Petyr Baelish', 'Margaery Tyrell', 'Loras Tyrell']",14,2
393,0:17:20,0:18:37,The Stormlands,Storm's End,"['Margaery Tyrell', 'Petyr Baelish']",14,2
394,0:18:37,0:19:42,The Red Waste,,"['Daenerys Targaryen', 'Jorah Mormont', 'Kovarro', 'Doreah']",14,2
395,0:19:42,0:20:29,The Riverlands,Harrenhal,"['Arya Stark', 'Hot Pie', 'Gendry']",14,2
396,0:20:29,0:21:30,The Riverlands,Harrenhal,"['Old Woman Prisoner', 'Arya Stark', 'Gendry', 'Hot Pie']",14,2
397,0:21:30,0:21:58,The Riverlands,Harrenhal,['Arya Stark'],14,2
398,0:21:58,0:25:46,The Stormlands,Storm's End,"['Catelyn Stark', 'Petyr Baelish']",14,2
399,0:25:46,0:27:07,The Riverlands,Harrenhal,"['Arya Stark', 'Gendry', 'Hot Pie', 'Gregor Clegane', 'Tortured Prisoner']",14,2
400,0:27:07,0:28:26,The Riverlands,Harrenhal,"['Tortured Prisoner', 'The Tickler', 'Gendry', 'Arya Stark', 'Lannister Guard']",14,2
401,0:28:26,0:28:47,The Riverlands,Harrenhal,"['Arya Stark', 'Old Woman Prisoner', 'Polliver']",14,2
402,0:28:47,0:32:00,The Stormlands,Storm's End,"['Renly Baratheon', 'Catelyn Stark', 'Brienne of Tarth', 'Stannis Baratheon', 'Davos Seaworth', 'Melisandre', 'Loras Tyrell']",14,2
403,0:32:00,0:37:27,Qarth,,"['Daenerys Targaryen', 'Jorah Mormont', 'Spice King', 'Xaro Xhoan Daxos', 'Pyat Pree', 'Silk King']",14,2
404,0:37:27,0:38:15,The Riverlands,Harrenhal,"['Tortured Prisoner', 'Hot Pie', 'Gregor Clegane', 'Gendry', 'The Tickler', 'Lannister Guard']",14,2
405,0:38:15,0:39:50,The Riverlands,Harrenhal,"['Tywin Lannister', 'Arya Stark', 'Hot Pie', 'Gregor Clegane', 'Gendry', 'The Tickler', 'Amory Lorch']",14,2
406,0:39:50,0:43:41,The Crownlands,King's Landing,"['Tyrion Lannister', 'Lancel Lannister']",14,2
407,0:43:41,0:45:34,The Stormlands,Storm's End,"['Stannis Baratheon', 'Davos Seaworth']",14,2
408,0:45:34,0:46:42,The Stormlands,Storm's End,"['Melisandre', 'Davos Seaworth']",14,2
409,0:46:42,0:49:18,The Stormlands,Storm's End,"['Melisandre', 'Davos Seaworth']",14,2
410,0:01:54,0:05:17,The Stormlands,Storm's End,"['Catelyn Stark', 'Brienne of Tarth', 'Renly Baratheon']",15,2
411,0:05:17,0:05:34,The Stormlands,Storm's End,['Petyr Baelish'],15,2
412,0:05:34,0:08:03,The Stormlands,Storm's End,"['Loras Tyrell', 'Renly Baratheon', 'Margaery Tyrell', 'Petyr Baelish']",15,2
413,0:08:03,0:08:07,The Crownlands,King's Landing,['Myrcella Baratheon'],15,2
414,0:08:07,0:09:45,The Crownlands,King's Landing,"['Cersei Lannister', 'Tyrion Lannister']",15,2
415,0:09:45,0:11:23,The Crownlands,King's Landing,"['Bronn', 'Tyrion Lannister', 'Lancel Lannister']",15,2
416,0:11:23,0:11:48,The Stormlands,Storm's End,"['Davos Seaworth', 'Stannis Baratheon']",15,2
417,0:11:48,0:14:06,The Stormlands,Storm's End,"['Davos Seaworth', 'Stannis Baratheon']",15,2
418,0:14:06,0:14:46,The Crownlands,King's Landing,"['Tyrion Lannister', 'Bronn']",15,2
419,0:14:46,0:15:43,The Crownlands,King's Landing,"['Tyrion Lannister', 'Bronn', 'Protestor']",15,2
